index,id,title,date,tags,images
851,388d6f94-3ef1-80c4-b7ac-fd2c0d363578,Odessa Renews Violence to Jews,1907-06-13,Russia; Pogroms; Western Antisemitism; Ethnic Cleansing; Victim Blaming/Justification of Antisemitism; Ukraine; Europe,images/0133-Odessa-Renews-Violence-to-Jews-1.png
852,388d6f94-3ef1-8007-9601-f799a37f1bca,To Emancipate the Jews,1901-06-13,US; Russia; Romania; Legal Restrictions against Jews; Western Antisemitism; Emancipation; Europe; The Americas,images/0134-To-Emancipate-the-Jews-1.png
853,388d6f94-3ef1-8089-9a90-fe1dc93ced20,Police Hunt Down Jews in Russia,1910-06-12,Russia; Western Antisemitism; Legal Restrictions against Jews; Ethnic Cleansing; Ukraine; Europe,images/0135-Police-Hunt-Down-Jews-in-Russia-1.png
854,388d6f94-3ef1-8053-97a0-fb294355af34,More Anti-Semitic Riots in Konitz,1900-06-12,Germany; Poland; Western Antisemitism; Pogroms; Blood Libel; Europe,images/0136-More-Anti-Semitic-Riots-in-Konitz-1.png
855,388d6f94-3ef1-8084-b4fa-d1b56f3442b1,The Colony of Hederah,1922-06-11,"Israel/Palestine; Use of ""colony"" to describe Jewish communities; Land purchases in Israel/Palestine",images/0137-The-Colony-of-Hederah-1.png
856,388d6f94-3ef1-80ba-9609-f4dda44f5659,Ask Protection for Jews,1919-06-11,US; England/UK; Italy; Poland; Romania; Russia; Pogroms; Western Antisemitism; Legal Restrictions against Jews; Europe; The Americas,images/0138-Ask-Protection-for-Jews-1.png
857,388d6f94-3ef1-80f9-97a3-cdf9f39c2289,Two Americans Hurt in Anti-Semitic Riot,1920-06-10,Austria; US; Western Antisemitism; Pogroms; Europe; The Americas,images/0139-Two-Americans-Hurt-in-Anti-Semitic-Riot-1.png
858,388d6f94-3ef1-803f-a99b-cdf908fb3b2a,Tales of Horror in Vilna Report,1919-06-10,Poland; Lithuania; Pogroms; Western Antisemitism; Ethnic Cleansing; Targeting of Children; Russia; Europe,images/0140-Tales-of-Horror-in-Vilna-Report-1.png
859,388d6f94-3ef1-80cf-9645-ff7f77f7bbf2,Pogroms Throughout Russia,1919-06-10,Russia; Pogroms; Western Antisemitism; Ethnic Cleansing; Europe,images/0141-Pogroms-Throughout-Russia-1.png
860,388d6f94-3ef1-80d2-aade-dcbb59cc2d50,Raid St. Petersburg Jews,1911-06-10,Russia; Western Antisemitism; Legal Restrictions against Jews; Ethnic Cleansing; Europe,images/0142-Raid-St.-Petersburg-Jews-1.png
861,388d6f94-3ef1-8041-b71a-ed40da673612,Careful Search for Jews,1910-06-10,Russia; Western Antisemitism; Legal Restrictions against Jews; Ethnic Cleansing; Europe,images/0143-Careful-Search-for-Jews-1.png
862,388d6f94-3ef1-8084-bde0-e593b110dbda,A Russian Town Burned,1910-06-10,Russia; Pogroms; Western Antisemitism; Ethnic Cleansing; Europe,images/0144-A-Russian-Town-Burned-1.png
863,388d6f94-3ef1-805f-9127-d1dbfcbd3fe2,Moorish Jews Grateful,1906-06-10,Morocco; US; Legal Restrictions against Jews; Muslim Antisemitism; Arab World; Africa; The Americas; Islamic World,images/0145-Moorish-Jews-Grateful-1.png
864,388d6f94-3ef1-8095-9b14-c075dc1d48cc,"Jews, Arabs Recruit in German DP Camps",1948-06-09,Germany; Israel/Palestine; Arab League; Nazis/Fascists; Europe,images/0146-Jews-Arabs-Recruit-in-German-DP-Camps-1.png
865,388d6f94-3ef1-8073-accc-c4387b716f70,Jewish Workers Fired On,1948-06-09,Israel/Palestine; Jordan; Targeting of Civilians; Arab World; Islamic World,images/0147-Jewish-Workers-Fired-On-1.png
866,388d6f94-3ef1-80d8-a379-eab582d2d2e4,Protest by Vienna Jews,1918-06-09,Austria; Romania; Western Antisemitism; Legal Restrictions against Jews; Europe,images/0148-Protest-by-Vienna-Jews-1.png
867,388d6f94-3ef1-8016-ac20-c69278353d5d,To Explain Jewish Incident,1911-06-09,US; Western Antisemitism; Legal Restrictions against Jews; The Americas,images/0149-To-Explain-Jewish-Incident-1.png
868,388d6f94-3ef1-8061-901b-e6aaee55543a,Jews in Peril in Russian Poland,1903-06-09,Russia; Poland; Pogroms; Western Antisemitism; Ethnic Cleansing; Europe,images/0150-Jews-in-Peril-in-Russian-Poland-1.png
869,388d6f94-3ef1-80e3-bf5e-f7c9311af1fb,Four Conditions Set by Arabs,1948-06-08,Israel/Palestine; Arab League; Blockade/Siege/Targeting of Food & Water,images/0151-Four-Conditions-Set-by-Arabs-1.png
870,388d6f94-3ef1-8082-b556-c78327cd0820,Chief Rabbi Tells of Ruins,1948-06-08,Israel/Palestine; Muslim Antisemitism; Ethnic Cleansing,images/0152-Chief-Rabbi-Tells-of-Ruins-1.png
871,388d6f94-3ef1-8050-9051-e1cde21857ed,"Say Polish Troops Slew 1,500 in Vilna",1919-06-08,Poland; Lithuania; Pogroms; Western Antisemitism; Europe,images/0153-Say-Polish-Troops-Slew-1-500-in-Vilna-1.png
872,388d6f94-3ef1-804f-9e0c-d43c0803544b,German Anti-Jew Campaign,1915-06-08,Germany; Western Antisemitism; Legal Restrictions against Jews; Europe,images/0154-German-Anti-Jew-Campaign-1.png
873,388d6f94-3ef1-80e0-9879-ff2754b90a8b,Russian Jews for Texas,1907-06-08,"Russia; US; Use of ""colony"" to describe Jewish communities; Europe; The Americas",images/0155-Russian-Jews-for-Texas-1.png
874,388d6f94-3ef1-80f9-a9ff-ce4de94dd514,Jerusalem Shelled,1948-06-07,Israel/Palestine; Targeting of Civilians; Targeting of Children,images/0156-Jerusalem-Shelled-1.png
875,388d6f94-3ef1-80a2-859c-fec814383de2,Sephardic Jews Dine,1926-06-07,US; Spain; Greece; Turkey; Romania; Jewish Culture Beliefs & Debates; Europe; The Americas; Islamic World,images/0157-Sephardic-Jews-Dine-1.png
876,388d6f94-3ef1-80f5-986a-ea53c160b1d0,Felix Adler in Berlin,1908-06-07,Germany; US; Western Antisemitism; Legal Restrictions against Jews; Education/Educators weaponized against Jews; Europe; The Americas,images/0158-Felix-Adler-in-Berlin-1.png
877,388d6f94-3ef1-8090-9d9f-c207570032ec,Jews Leaving Roumania,1902-06-07,Romania; US; Western Antisemitism; Legal Restrictions against Jews; Ethnic Cleansing; Europe; The Americas,images/0159-Jews-Leaving-Roumania-1.png
878,388d6f94-3ef1-806f-b6f4-fbde7633754c,Poland,1871-06-07,Poland; Russia; Western Antisemitism; Legal Restrictions against Jews; Europe,images/0160-Poland-1.png
879,388d6f94-3ef1-808a-8615-e4e869376875,No Interference in Israel Pledged,1948-06-06,Israel/Palestine; UN & League of Nations; Syria; Western Intervention; Arab World; Islamic World,images/0161-No-Interference-in-Israel-Pledged-1.png
880,388d6f94-3ef1-8063-b4c3-d60628fbdb8e,Kishineff Jews Were Disarmed by Soldiers,1903-06-06,Russia; Pogroms; Western Antisemitism; Legal Restrictions against Jews; Moldova; Europe,images/0162-Kishineff-Jews-Were-Disarmed-by-Soldiers-1.png
881,388d6f94-3ef1-80fa-a73e-d77038af4809,Jerusalem Shelled Anew,1948-06-05,Israel/Palestine; Jordan; Targeting of Civilians; Muslim Antisemitism; Blockade/Siege/Targeting of Food & Water; Arab World; Islamic World,images/0163-Jerusalem-Shelled-Anew-1.webp
882,388d6f94-3ef1-80f5-bef8-c5b237307fef,Intervenes for Jews,1917-06-05,Spain; Israel/Palestine; Turkey; Western Intervention; Ethnic Cleansing; Europe; Islamic World,images/0164-Intervenes-for-Jews-1.png
883,388d6f94-3ef1-8067-a0ba-db8f741fbeab,Russian Distrust of Jews,1915-06-05,Russia; Western Antisemitism; Legal Restrictions against Jews; Dual Loyalty Trope; Europe,images/0165-Russian-Distrust-of-Jews-1.png
884,388d6f94-3ef1-800a-8a02-db0ff9e5c414,Jews' Sufferings Grow,1915-06-05,Russia; Poland; Western Antisemitism; Europe,images/0166-Jews-Sufferings-Grow-1.png
885,388d6f94-3ef1-8016-9710-d4df7a3cbbc0,To Bar Jewish Delegates,1910-06-05,Russia; Western Antisemitism; Legal Restrictions against Jews; Europe,images/0167-To-Bar-Jewish-Delegates-1.png
886,388d6f94-3ef1-80df-a19d-e77fc0afec2a,Jews Going to Turkey,1910-06-05,"Russia; Turkey; US; Ethnic Cleansing; Use of ""colony"" to describe Jewish communities; Ukraine; Europe; The Americas; Islamic World",images/0168-Jews-Going-to-Turkey-1.png
887,388d6f94-3ef1-803c-98ad-cc4a3322e2cd,Pessimism in Tel Aviv,1948-06-04,Israel/Palestine; Egypt; England/UK; UN & League of Nations; Western Intervention; Muslim Antisemitism; Blood Libel; Arab World; Africa; Europe; Islamic World,images/0169-Pessimism-in-Tel-Aviv-1.png
888,388d6f94-3ef1-80e3-90dc-f1803466a0b4,Oil Expert Says Production Lags,1948-06-04,Oil; Israel/Palestine; Lebanon; Saudi Arabia; Western Intervention; Arab World; Islamic World,images/0170-Oil-Expert-Says-Production-Lags-1.png
889,388d6f94-3ef1-80a4-be71-e66b381088ff,"British Halt Arms to Arabs, Keep Immigrants at Cyprus",1948-06-04,England/UK; Israel/Palestine; Western Intervention; Europe,images/0171-British-Halt-Arms-to-Arabs-Keep-Immigrants-at-Cyprus-1.png
890,388d6f94-3ef1-8042-81eb-fa8b330063b0,Anti-Racism Fight Seen in Germany,1948-06-04,Germany; Nazis/Fascists; Holocaust; Western Antisemitism; US; Europe; The Americas,images/0172-Anti-Racism-Fight-Seen-in-Germany-1.png
891,388d6f94-3ef1-804c-b953-d2a7083dadd5,Guard Threatened Jews,1913-06-03,Russia; Poland; Western Antisemitism; Ethnic Cleansing; Europe,images/0173-Guard-Threatened-Jews-1.png
892,388d6f94-3ef1-809d-8de4-f4f46cf553f4,The Return of the Jews,1877-06-03,Israel/Palestine; Morocco; Russia; Poland; Judean origins/Jewish indigeneity; Arab World; Africa; Europe; Islamic World,images/0174-The-Return-of-the-Jews-1.png
893,388d6f94-3ef1-8006-9598-cd4c45012aa1,Zionist Flag Unfurled,1917-06-01,Political Zionism; Israel/Palestine,images/0175-Zionist-Flag-Unfurled-1.png
894,388d6f94-3ef1-80a4-b8e6-e5d3807349e8,Old Jewish Colony in Heart of China,1913-06-01,"China; Use of ""colony"" to describe Jewish communities; Jewish history (relative to time of article); Asia",images/0176-Old-Jewish-Colony-in-Heart-of-China-1.png
895,388d6f94-3ef1-806a-9636-f72f065d537f,One of the Sights of Jerusalem,1876-07-23,Israel/Palestine; Judean origins/Jewish indigeneity,images/0177-One-of-the-Sights-of-Jerusalem-1.png
896,388d6f94-3ef1-80ea-8666-edae35de8d2f,Poles Kill 26 Jews in Kielce Pogrom,1946-07-05,Poland; Pogroms; Western Antisemitism; Blood Libel; Targeting of Children; Europe,images/0178-Poles-Kill-26-Jews-in-Kielce-Pogrom-1.png
897,388d6f94-3ef1-80a6-8b14-c309f7c05002,The Jews,1872-01-28,"Israel/Palestine; Africa; Morocco; Egypt; Yemen; China; Use of ""colony"" to describe Jewish communities; Iran; Judean origins/Jewish indigeneity; Jewish history (relative to time of article); Arab World; Asia; Islamic World",images/0179-The-Jews-1.png
898,388d6f94-3ef1-8076-b94c-ea0b9694111e,The Jews in Roumania,1876-01-16,Romania; Western Antisemitism; Legal Restrictions against Jews; Ethnic Cleansing; Europe,images/0180-The-Jews-in-Roumania-1.png
899,388d6f94-3ef1-8077-a4b7-e133126ce69e,Tells of Progress of Jewish Farmers,1926-06-04,US; The Americas,images/0181-Tells-of-Progress-of-Jewish-Farmers-1.png
900,388d6f94-3ef1-80ac-8efa-e1187fee80d6,Beauregard and the Jews,1863-02-08,US; The Americas,images/0182-Beauregard-and-the-Jews-1.png
901,388d6f94-3ef1-8021-a9de-ec3e39cfd562,Jews in Jerusalem,1878-12-29,Israel/Palestine; Muslim Antisemitism,images/0183-Jews-in-Jerusalem-1.png
902,388d6f94-3ef1-8064-a2d2-fd10e05de013,The Emperor of Russia and the Jews,1874-12-12,Russia; Western Antisemitism; Legal Restrictions against Jews; Europe,images/0184-The-Emperor-of-Russia-and-the-Jews-1.png
903,388d6f94-3ef1-80af-9171-ec4926a3e74b,The Jews in Rome,1870-12-27,Italy; Christianity & Churches; Ghettos; Western Antisemitism; Legal Restrictions against Jews; Europe,images/0185-The-Jews-in-Rome-1.png
904,388d6f94-3ef1-8031-acba-ddf8d9dd350c,Jews in Prussia,1888-08-18,Germany; Jewish history (relative to time of article); Europe,images/0186-Jews-in-Prussia-1.png
905,388d6f94-3ef1-8073-ac46-c0d9eee38daa,The Jews in Italy,1875-08-01,Italy; Christianity & Churches; Ghettos; Western Antisemitism; Legal Restrictions against Jews; Europe,images/0187-The-Jews-in-Italy-1.png
906,388d6f94-3ef1-808b-9d75-dfe076cf815a,First Plane Designed and Built in Israel Makes Inaugural Flight,1970-04-10,Israel/Palestine,images/0188-First-Plane-Designed-and-Built-in-Israel-Makes-Inaugural-Flight-1.png; images/0188-First-Plane-Designed-and-Built-in-Israel-Makes-Inaugural-Flight-2.png
907,388d6f94-3ef1-806a-b7d9-e698c71533fb,Saudis Bar a Briton As Envoy on Basis of Jewish Lineage,1968-04-10,Saudi Arabia; England/UK; Muslim Antisemitism; Legal Restrictions against Jews; Arab World; Europe; Islamic World,images/0189-Saudis-Bar-a-Briton-As-Envoy-on-Basis-of-Jewish-Lineage-1.png
908,388d6f94-3ef1-80a5-ad60-f8bc6efa82a3,Crime Wave Follows Slaying in Palestine,1931-04-10,"Israel/Palestine; Use of ""colony"" to describe Jewish communities; Muslim Antisemitism; Targeting of Civilians; Targeting of Children; Pogroms",images/0190-Crime-Wave-Follows-Slaying-in-Palestine-1.png
909,388d6f94-3ef1-80fd-9a4c-da8e6165cb61,"No Title: Moscow, April 9",1923-04-10,Russia; USSR; Legal Restrictions against Jews; Western Antisemitism; Christianity & Churches; Europe,images/0191-No-Title-Moscow-April-9-1.png
910,388d6f94-3ef1-80c3-abbb-d661047bf0c8,Truce Talks Fail; Arabs Shun Agency,1948-04-09,Israel/Palestine; Arab League; UN & League of Nations; Pan-Arabism; Intent in Israel/Palestine,images/0192-Truce-Talks-Fail-Arabs-Shun-Agency-1.png
911,388d6f94-3ef1-8056-be5f-db64525de90f,Arabs Win Kastel But Chief Is Slain,1948-04-09,Israel/Palestine; Mufti; Targeting of Civilians,images/0193-Arabs-Win-Kastel-But-Chief-Is-Slain-1.png
912,388d6f94-3ef1-8026-acd9-f704681aca5d,Zionists Demand Britain Obey U. N.,1947-04-09,Israel/Palestine; Political Zionism; England/UK; UN & League of Nations; Western Intervention; Europe,images/0194-Zionists-Demand-Britain-Obey-U.-N.-1.png
913,388d6f94-3ef1-80d2-92b2-d00bbe408017,Jerusalem Excavators Find Catapult Ball Shot by Romans,1927-04-09,Israel/Palestine; Jewish history (relative to time of article),images/0195-Jerusalem-Excavators-Find-Catapult-Ball-Shot-by-Romans-1.png
914,388d6f94-3ef1-80cb-af60-e1d70ff73b23,Wall's Collapse Aids Palestine Explorers,1924-04-09,Israel/Palestine; Jewish history (relative to time of article),images/0196-Wall-s-Collapse-Aids-Palestine-Explorers-1.png
915,388d6f94-3ef1-809c-8464-e7634480773d,Arab Guns Pound Settlement,1948-04-08,Israel/Palestine; Targeting of Civilians; Targeting of Children,images/0197-Arab-Guns-Pound-Settlement-1.png
916,388d6f94-3ef1-8075-a9d0-f720453e1f78,Riots in Jerusalem,1920-04-08,Israel/Palestine; Muslim Antisemitism; Pogroms; Targeting of Civilians,images/0198-Riots-in-Jerusalem-1.png
917,388d6f94-3ef1-80ca-bda0-d68a1a035d2c,Anti-Semitism's False Basis,1893-10-10,US; Western Antisemitism; Jewish Culture Beliefs & Debates; The Americas,images/0199-Anti-Semitism-s-False-Basis-1.png
918,388d6f94-3ef1-80c6-86ec-ef86f1217b28,More Rioting in Paris,1899-01-28,France; Western Antisemitism; Pogroms; Dual Loyalty Trope; Europe,images/0200-More-Rioting-in-Paris-1.png
919,388d6f94-3ef1-80c1-89d0-c7bfb6c113ff,Anti-Semite Ire Aroused,1900-11-05,France; Western Antisemitism; Legal Restrictions against Jews; Europe,images/0201-Anti-Semite-Ire-Aroused-1.png
920,388d6f94-3ef1-8027-926a-ef21d122ce26,Czar Aids Agitators Who Would Kill Jews,1906-09-28,Russia; Pogroms; Western Antisemitism; Europe,images/0202-Czar-Aids-Agitators-Who-Would-Kill-Jews-1.png
921,388d6f94-3ef1-8037-8255-f32d9f599f16,Kishineff Assassins Escaping Scot Free,1903-05-22,Russia; Pogroms; Western Antisemitism; Ethnic Cleansing; Legal Restrictions against Jews; Europe,images/0203-Kishineff-Assassins-Escaping-Scot-Free-1.png
922,388d6f94-3ef1-80d3-92ed-c0e0cd6b951d,Roumanian Jews in Peril,1903-06-10,Romania; Russia; Pogroms; Western Antisemitism; Ethnic Cleansing; Christianity & Churches; Europe,images/0204-Roumanian-Jews-in-Peril-1.png
923,388d6f94-3ef1-80ab-8e0f-e80003c37ab9,Orleanists Are Active,1899-09-07,France; Western Antisemitism; Europe,images/0205-Orleanists-Are-Active-1.png
924,388d6f94-3ef1-80fd-9346-e4615b97f2c6,Blood Ritual Charges,1914-03-24,Russia; Blood Libel; Western Antisemitism; Europe,images/0206-Blood-Ritual-Charges-1.png
925,388d6f94-3ef1-8042-860a-c04c31940a49,Anti-Semites Attack Zion Congress,1906-12-27,Romania; Political Zionism; Western Antisemitism; Pogroms; Europe,images/0207-Anti-Semites-Attack-Zion-Congress-1.png
926,388d6f94-3ef1-8048-9b74-db94dfbd7074,Aramco's Ban Here On Jews Overruled,1959-07-16,US; Saudi Arabia; Oil; Muslim Antisemitism; Legal Restrictions against Jews; Western Antisemitism; Arab World; The Americas; Islamic World,images/0208-Aramco-s-Ban-Here-On-Jews-Overruled-1.png
927,388d6f94-3ef1-8054-8c6e-ddfa7b58c70b,"For Jordanians, War Is a Chance",1967-06-05,"Jordan; Israel/Palestine; ""The Nakba""; Intent in Israel/Palestine; Arab World; Islamic World",images/0209-For-Jordanians-War-Is-a-Chance-1.png
928,388d6f94-3ef1-80df-8e5e-d1a47ce5c1d1,Controversy Among Arabs,1968-07-07,Lebanon; Mufti; Israel/Palestine; Intent in Israel/Palestine; Arab World; Islamic World,images/0210-Controversy-Among-Arabs-1.png
929,388d6f94-3ef1-80f9-a1a7-f58565fdd0cd,Israeli Says Ho Offered Aid To Zionist Movement in '46,1969-09-07,Israel/Palestine; Political Zionism; Vietnam,images/0211-Israeli-Says-Ho-Offered-Aid-To-Zionist-Movement-in-46-1.png
930,388d6f94-3ef1-808a-b91b-f008f2ec72ba,Syria Suppressing Guerrilla Group,1968-04-12,Syria; PLO; Terrorism; Israel/Palestine; PFLP; Ceasefire Violations; Arab World; Islamic World,images/0212-Syria-Suppressing-Guerrilla-Group-1.png
931,388d6f94-3ef1-802f-8d28-eff6e82727ef,Palestine Group Weighs Peace Bid,1967-09-09,Israel/Palestine; Jordan; UN & League of Nations; Intent in Israel/Palestine; Arab World; Islamic World,images/0213-Palestine-Group-Weighs-Peace-Bid-1.png
932,388d6f94-3ef1-8052-9ba2-ce818949d8c7,Al Fatah Warns Arabs on a Pact,1968-10-20,Israel/Palestine; PLO; UN & League of Nations; Intent in Israel/Palestine; UAR; Arab World; Islamic World,images/0214-Al-Fatah-Warns-Arabs-on-a-Pact-1.png
933,388d6f94-3ef1-8025-8088-fc99a855dbf1,Arab Demagogue Steps Down,1967-12-27,Israel/Palestine; PLO; Terrorism; Egypt; China; Algeria; Intent in Israel/Palestine; Arab World; Africa; Asia; Islamic World,images/0215-Arab-Demagogue-Steps-Down-1.png
934,388d6f94-3ef1-8044-98c4-c39652be71dc,Can There Be a New Palestine State?,1968-12-22,Israel/Palestine; Jordan; Pan-Arabism; Intent in Israel/Palestine; Arab World; Islamic World,images/0216-Can-There-Be-a-New-Palestine-State-1.png; images/0216-Can-There-Be-a-New-Palestine-State-2.png
935,388d6f94-3ef1-80ca-8f72-f865179b59c1,"Backers of Palestine State Face Trial, Fatah Asserts",1970-11-25,Israel/Palestine; PLO; Intent in Israel/Palestine,images/0217-Backers-of-Palestine-State-Face-Trial-Fatah-Asserts-1.png
936,388d6f94-3ef1-805e-898f-f6652caeefad,Chagrin in Britain on Palestine Rises,1948-05-29,England/UK; Israel/Palestine; Western Intervention; UN & League of Nations; Europe,images/0218-Chagrin-in-Britain-on-Palestine-Rises-1.png
937,388d6f94-3ef1-80d5-8d91-f174705038be,Besieged 5 Months,1948-05-29,Israel/Palestine; Jordan; Ethnic Cleansing; Targeting of Civilians; Intent in Israel/Palestine; Blockade/Siege/Targeting of Food & Water; Arab World; Islamic World,images/0219-Besieged-5-Months-1.png
938,388d6f94-3ef1-80ad-84f8-d7d6ad48b9f6,11-Day Fight Over,1948-05-29,Israel/Palestine; Blockade/Siege/Targeting of Food & Water; Muslim Antisemitism,images/0220-11-Day-Fight-Over-1.png
939,388d6f94-3ef1-8028-b565-eb7b5fd868b2,Crossroads in Palestine,1948-05-25,Israel/Palestine; England/UK; Arab League; Jordan; UN & League of Nations; Western Intervention; Arab World; Europe; Islamic World,images/0221-Crossroads-in-Palestine-1.png
940,388d6f94-3ef1-807b-aa08-f9470a44b7cd,Hoffman Will Study British Aid to Arabs,1948-05-26,US; England/UK; Israel/Palestine; Western Intervention; Sources of Funding; Europe; The Americas,images/0222-Hoffman-Will-Study-British-Aid-to-Arabs-1.png
941,388d6f94-3ef1-807e-812c-e55eb644390b,U. N. Awaits Stand of Arabs on Truce,1948-05-24,UN & League of Nations; Israel/Palestine; Arab League; Syria; Intent in Israel/Palestine; Muslim Antisemitism; Arab World; Islamic World,images/0223-U.-N.-Awaits-Stand-of-Arabs-on-Truce-1.png
942,388d6f94-3ef1-80a4-9660-f6c98d688f2a,4 Arab States Bar Talks With Israel,1948-05-23,Israel/Palestine; Arab League; UN & League of Nations; Intent in Israel/Palestine,images/0224-4-Arab-States-Bar-Talks-With-Israel-1.png
943,388d6f94-3ef1-803a-92aa-fb917045e746,Syria Gets Jewish Laws,1940-10-24,Syria; France; Nazis/Fascists; Muslim Antisemitism; Western Antisemitism; Legal Restrictions against Jews; Arab World; Europe; Islamic World,images/0225-Syria-Gets-Jewish-Laws-1.png
944,388d6f94-3ef1-80ac-8532-ecf7e7cd7978,Austria Forbids Hebrew,1918-05-22,Austria; Western Antisemitism; Legal Restrictions against Jews; Political Zionism; Europe,images/0226-Austria-Forbids-Hebrew-1.png
945,388d6f94-3ef1-8073-8193-f9e3bac43292,No Present Relief for Finnish Jews,1909-05-02,Finland; Western Antisemitism; Legal Restrictions against Jews; Europe,images/0227-No-Present-Relief-for-Finnish-Jews-1.png
946,388d6f94-3ef1-808f-8373-c3cd5bae4d1b,Russian Mobs Kill Jews,1909-07-07,Russia; Pogroms; Western Antisemitism; Europe,images/0228-Russian-Mobs-Kill-Jews-1.png
947,388d6f94-3ef1-8062-8951-f86f5c445a7e,Helping Abyssinian Jews,1908-03-22,Africa; England/UK; Sources of Funding; Jewish history (relative to time of article); Europe,images/0229-Helping-Abyssinian-Jews-1.png
948,388d6f94-3ef1-8051-ae8b-cd4d95b8a379,"100,000 Black Jews",1908-03-22,Africa; England/UK; Italy; Sources of Funding; Europe,images/0230-100-000-Black-Jews-1.png
949,388d6f94-3ef1-80c3-85c3-dc60a2e85a0e,All Arabs Oppose More Jews' Entry,1947-03-19,Israel/Palestine; Mufti; Arab League; Antizionism; Muslim Antisemitism; Intent in Israel/Palestine,images/0231-All-Arabs-Oppose-More-Jews-Entry-1.png
950,388d6f94-3ef1-8070-8634-cec17cfa784b,Another Odessa Pogrom,1907-10-07,Russia; Pogroms; Western Antisemitism; Ethnic Cleansing; Ukraine; Europe,images/0232-Another-Odessa-Pogrom-1.png
951,388d6f94-3ef1-8050-9680-e9abd8c9c451,Greek Outrages Reported,1912-12-01,Greece; Turkey; Western Antisemitism; Pogroms; Christianity & Churches; Ethnic Cleansing; Europe; Islamic World,images/0233-Greek-Outrages-Reported-1.png
952,388d6f94-3ef1-800b-95e0-ca2ee8205c71,Haym Solomon Monument,1910-07-26,US; Jewish history (relative to time of article); Jewish contributions/activism; The Americas,images/0234-Haym-Solomon-Monument-1.png
953,388d6f94-3ef1-805a-ba2b-c8344078a53c,Hundreds of Jews Destitute,1907-03-27,Romania; Pogroms; Western Antisemitism; Ethnic Cleansing; Europe,images/0235-Hundreds-of-Jews-Destitute-1.png
954,388d6f94-3ef1-8085-84ec-ea4dbec4ae22,Seeks Light on Jew Bias,1911-06-08,US; Western Antisemitism; Legal Restrictions against Jews; The Americas,images/0236-Seeks-Light-on-Jew-Bias-1.png
955,388d6f94-3ef1-801b-8415-fde11a300855,Minimizes Favor to Jews,1913-08-21,Romania; Legal Restrictions against Jews; Western Antisemitism; Emancipation; Europe,images/0237-Minimizes-Favor-to-Jews-1.png
956,388d6f94-3ef1-80d8-a8f3-ea90d9487c0b,"13,052,846 Jews in World",1914-01-06,World; US; Jewish Culture Beliefs & Debates; The Americas,images/0238-13-052-846-Jews-in-World-1.png
957,388d6f94-3ef1-8053-90f3-f726a3e7b6d9,University in Jerusalem,1912-01-12,Israel/Palestine; Sources of Funding,images/0239-University-in-Jerusalem-1.png
958,388d6f94-3ef1-802d-89d6-e8922872e300,To Eliminate Stage Jew,1913-06-13,US; Western Antisemitism; The Americas,images/0240-To-Eliminate-Stage-Jew-1.png
959,388d6f94-3ef1-8079-bd26-c83f366cdeb0,To Expel 500 Jews,1911-08-24,Russia; Western Antisemitism; Legal Restrictions against Jews; Ethnic Cleansing; Europe,images/0241-To-Expel-500-Jews-1.png
960,388d6f94-3ef1-80e8-b35a-c501c31fb427,Slain at Bialystok,1907-08-19,Russia; Poland; Pogroms; Western Antisemitism; Europe,images/0242-Slain-at-Bialystok-1.png
961,388d6f94-3ef1-80e7-a3d5-caedc90c2134,Jew-Baiter Decorated,1914-04-20,Russia; Blood Libel; Western Antisemitism; Europe,images/0243-Jew-Baiter-Decorated-1.png
962,388d6f94-3ef1-8055-9770-d0383d23e3e5,Closes Schools to Jews,1914-03-10,Russia; Western Antisemitism; Legal Restrictions against Jews; Education/Educators weaponized against Jews; Europe,images/0244-Closes-Schools-to-Jews-1.png
963,388d6f94-3ef1-80ce-84c3-e8f9a0e4bb5b,Kieff Expelling Jews,1913-07-13,Russia; Western Antisemitism; Ethnic Cleansing; Ukraine; Pogroms; Legal Restrictions against Jews; Europe,images/0245-Kieff-Expelling-Jews-1.png
964,388d6f94-3ef1-8065-a132-cfad95e9df5d,To Burn Jews' Houses,1911-09-02,Turkey; Muslim Antisemitism; Ghettos; Legal Restrictions against Jews; Islamic World,images/0246-To-Burn-Jews-Houses-1.png
965,388d6f94-3ef1-80d6-beb8-f4e6c91fece0,Finland to Expel Jews,1909-09-12,Finland; Western Antisemitism; Legal Restrictions against Jews; Ethnic Cleansing; Europe,images/0247-Finland-to-Expel-Jews-1.png
966,388d6f94-3ef1-8004-a961-fcddfe2bbfdf,Jews in Tangier Alarmed,1907-04-03,Morocco; Muslim Antisemitism; Arab World; Africa; Islamic World,images/0248-Jews-in-Tangier-Alarmed-1.png
967,388d6f94-3ef1-802f-8764-fd8d5f9a6f19,To Expel Manchuria Jews,1911-06-09,China; Russia; Western Antisemitism; Legal Restrictions against Jews; Asia; Europe,images/0249-To-Expel-Manchuria-Jews-1.png
968,388d6f94-3ef1-803d-b4c1-cfaafd4209d5,Expels Jews Without Permits,1911-05-13,Russia; Western Antisemitism; Legal Restrictions against Jews; Ethnic Cleansing; Europe,images/0250-Expels-Jews-Without-Permits-1.png
969,388d6f94-3ef1-8046-8bf5-c9a39647c5aa,Odessa Jews Fear Pogroms,1913-10-22,Russia; Pogroms; Western Antisemitism; Ethnic Cleansing; Ukraine; Europe,images/0251-Odessa-Jews-Fear-Pogroms-1.png
